accel_x,accel_y,accel_z,pitch,roll,yaw,timestamp
0.22423599660396576,-0.00951599981635809,0.9584319591522217,348.24765122631686,0.5987262184328255,157.8757518720994,2018-02-20 20:43:32.410659
0.4299280047416687,-0.6880800127983093,1.763875961303711,332.78006544983486,320.27600569289393,135.65729676620967,2018-02-20 20:43:33.526378
0.8098359704017639,0.43724799156188965,0.8659560084342957,331.2347778388018,34.06101616435678,59.4866788025798,2018-02-20 20:43:34.636756
0.5616880059242249,-0.4718959927558899,1.9768879413604736,352.0819187895551,44.65997394478834,122.73985176258479,2018-02-20 20:43:35.744615
0.25278398394584656,0.18885599076747894,1.3388279676437378,309.9012420417789,14.720855708676485,181.44034528321595,2018-02-20 20:43:36.856333
-0.27791598439216614,0.403331995010376,1.225611925125122,30.097747672038107,22.807174723662524,47.26920866057076,2018-02-20 20:43:37.964276
-1.405683994293213,2.3843679428100586,-0.9601399898529053,300.3616773374676,49.68728345695745,245.5692372872758,2018-02-20 20:43:39.072735
-1.1194720268249512,0.5219159722328186,0.30573198199272156,37.23689020387263,257.1917262355904,100.19942836940983,2018-02-20 20:43:40.177071
0.10711599886417389,-0.13371199369430542,-1.3790879249572754,16.5959219283107,317.3817198622902,105.55822403747258,2018-02-20 20:43:41.285227
1.2290279865264893,-3.0129120349884033,1.2807559967041016,52.190704882118034,41.597580083237666,300.25875321686465,2018-02-20 20:43:42.389368
0.8069080114364624,-0.6814919710159302,0.26156800985336304,327.9110438641335,11.296556589989871,285.9096322613134,2018-02-20 20:43:43.497298
2.334104061126709,-2.537843942642212,0.44993600249290466,10.929653341928772,75.8185490326724,275.6897499798175,2018-02-20 20:43:44.609046
0.7388319969177246,-2.383147954940796,1.9541959762573242,326.0472525792717,357.67711477531145,63.92343308363669,2018-02-20 20:43:45.717156
0.09418399631977081,-0.054899998009204865,0.9952759742736816,330.05218181043284,7.738792159826622,74.33651409599551,2018-02-20 20:43:46.828981
0.2715719938278198,0.01439599972218275,0.9491599798202515,326.1229003394242,1.6982313413621135,95.37585998508762,2018-02-20 20:43:47.936907
0.25449198484420776,0.03611199930310249,0.9696559906005859,328.76465700093956,1.6740046603760783,105.33943941797874,2018-02-20 20:43:49.041713
0.24058400094509125,0.04001599922776222,0.9764879941940308,329.3994274616439,359.00886751427976,113.39699992146444,2018-02-20 20:43:50.149248
0.20691199600696564,-0.01756799966096878,0.9855159521102905,331.4266498054185,357.62546552513805,121.00535254361674,2018-02-20 20:43:51.258309
0.1954440027475357,-0.019519999623298645,0.9681919813156128,334.3927704430705,357.3446376016579,128.366670883868,2018-02-20 20:43:52.362553
0.21569599211215973,-0.03757599741220474,0.9735599756240845,332.1492872347004,353.92253268124216,134.992541775049,2018-02-20 20:43:53.470890
