accel_x,accel_y,accel_z,pitch,roll,yaw,timestamp
-1.1485079526901245,0.14981599152088165,1.0516400337219238,65.94336590801957,358.4811795854441,333.1757280631699,2018-02-20 20:22:13.599305
0.22496800124645233,0.40577200055122375,1.0918999910354614,6.312362220069643,204.61706226928015,251.66249002697919,2018-02-20 20:22:14.715343
0.5692520141601562,0.12224400043487549,2.0108039379119873,339.686240474364,223.94601950717433,7.623888741193144,2018-02-20 20:22:15.819738
-0.1727519929409027,-0.12956400215625763,0.7581079602241516,56.904071579276675,346.60065270703217,82.76942764531927,2018-02-20 20:22:16.928097
-0.3294000029563904,0.26791200041770935,0.3908880054950714,343.0897356906124,106.82260133586867,99.22172777085753,2018-02-20 20:22:18.032327
-0.16299200057983398,0.3472119867801666,0.4916599988937378,345.1426071022677,58.69822908555021,25.644812672837464,2018-02-20 20:22:19.140431
-0.40406399965286255,0.4753119945526123,0.8381400108337402,32.38127457196472,30.92187488219726,332.70861484092734,2018-02-20 20:22:20.248824
0.07344400137662888,0.6065840125083923,1.1353319883346558,351.4867711099997,41.60485423470373,17.89386106874093,2018-02-20 20:22:21.353096
-0.4409079849720001,0.6082919836044312,1.368839979171753,356.77926079570386,17.308549715363977,242.98843664900812,2018-02-20 20:22:22.461177
-0.09320800006389618,0.16128399968147278,1.4178839921951294,50.545715292222994,96.61656384782043,335.2255019840366,2018-02-20 20:22:23.565566
0.2979239821434021,0.06295199692249298,1.2619680166244507,0.1126486691347939,222.45225713569255,81.42928305846024,2018-02-20 20:22:24.673623
-0.040991999208927155,0.37039199471473694,1.1494839191436768,304.1441063262264,54.956166514786155,293.14280942254607,2018-02-20 20:22:25.777964
-0.25278398394584656,0.06270799785852432,0.9491599798202515,354.59848363311295,111.5660106200916,308.8591225140696,2018-02-20 20:22:26.885941
-0.33671998977661133,1.119715929031372,1.7470399141311646,341.98179875251355,211.31980010938045,188.60056919392372,2018-02-20 20:22:27.994138
-0.09516000002622604,0.4609159827232361,0.695643961429596,8.512990687152982,91.46518736447263,276.7467149236879,2018-02-20 20:22:29.098265
-0.2752319872379303,-0.021715998649597168,1.2448879480361938,332.60215951252354,173.37175721194419,302.9666022038837,2018-02-20 20:22:30.206291
0.22081999480724335,0.38722798228263855,1.6389479637145996,46.52930109797245,285.1141064683037,300.79155578344984,2018-02-20 20:22:31.310650
0.08930400013923645,0.827892005443573,0.7298039793968201,333.9235279093542,246.8836730420989,273.86670418844943,2018-02-20 20:22:32.418590
-0.2449759989976883,0.35575199127197266,0.5929200053215027,21.801767462742063,355.3174647767548,280.4253660181975,2018-02-20 20:22:33.522905
0.4731159806251526,0.48677998781204224,1.046515941619873,318.351845781053,38.59658279213624,135.67136695589988,2018-02-20 20:22:34.631119
-0.4577440023422241,1.1397240161895752,0.08393599838018417,359.1185446642594,295.55247967115906,132.58454492278267,2018-02-20 20:22:35.743118
-0.5338720083236694,0.7481039762496948,-0.0026839999482035637,342.3008522565705,236.36636334300567,72.14872937275956,2018-02-20 20:22:36.851054
0.0378200002014637,0.46921199560165405,0.057339999824762344,296.2293582480965,343.1279813348699,312.6867434494718,2018-02-20 20:22:37.956011
0.10467600077390671,0.1668960005044937,-0.13810399174690247,32.90256485470385,136.24615469531315,23.296549239957475,2018-02-20 20:22:39.064247
0.07881199568510056,0.07978799939155579,0.8259400129318237,315.4532944973126,130.32637510014973,349.0580821996428,2018-02-20 20:22:40.172390
0.02147199958562851,0.11907199770212173,0.9847840070724487,294.87903667937417,134.76867549481267,336.8186077494489,2018-02-20 20:22:41.277074
0.1076039969921112,-0.21374399960041046,0.9711199998855591,306.4945007781274,124.87958610500971,328.80694270209113,2018-02-20 20:22:42.385102
0.0861319974064827,0.18055999279022217,1.4332560300827026,358.0563300796817,109.34171853574193,3.7721209526408126,2018-02-20 20:22:43.489414
0.17153199017047882,0.4584759771823883,0.24180398881435394,334.73967575101545,358.7812863581869,217.38392892246293,2018-02-20 20:22:44.597558
-0.05148399993777275,0.47750797867774963,0.15957599878311157,22.087233511555453,350.99452535293244,196.25674680064446,2018-02-20 20:22:45.705810
0.14298400282859802,0.20032399892807007,1.1048319339752197,44.986699458830486,93.09314246257765,26.811130652866964,2018-02-20 20:22:46.810114
0.3337920010089874,-0.08735200017690659,1.1580239534378052,318.4316872773558,85.16997276120112,80.63032851048716,2018-02-20 20:22:47.918053
-0.11736399680376053,-0.19934800267219543,1.091655969619751,335.0662646612742,343.1029572292982,246.92914161140368,2018-02-20 20:22:49.022406
0.17445999383926392,0.11150799691677094,1.0845799446105957,314.9882986337127,310.68833596625825,226.8841893031954,2018-02-20 20:22:50.130453
0.07320000231266022,0.19446799159049988,1.0213840007781982,312.87013402868666,305.7952772373203,239.38839420165615,2018-02-20 20:22:51.234682
0.03147599846124649,0.15615999698638916,0.9916160106658936,310.05365088291853,308.6643938208325,242.56930892077946,2018-02-20 20:22:52.342781
-0.09223199635744095,-0.13541999459266663,0.9918599724769592,313.669720369158,305.62296864003383,235.67998397293275,2018-02-20 20:22:53.450851
-0.08881600201129913,0.1622599959373474,1.1746159791946411,329.53828179237564,62.8218670044862,79.97049125552891,2018-02-20 20:22:54.555228
0.0021959999576210976,-0.14054399728775024,1.1736400127410889,359.66917912053975,359.5445092517647,107.77522147978868,2018-02-20 20:22:55.663434
0.19861599802970886,0.4357839822769165,0.7202879786491394,350.16603621321457,60.48855827079395,160.20200502037903,2018-02-20 20:22:56.767759
-0.003903999924659729,0.02147199958562851,0.9689239859580994,24.463193361519846,14.073079714018828,36.21822896086776,2018-02-20 20:22:57.875895
-0.08857199549674988,-0.20983999967575073,1.0055240392684937,9.704432664270728,45.09449350431162,143.28476025765968,2018-02-20 20:22:58.980204
0.030743999406695366,-0.3520919978618622,1.4630240201950073,69.93475770424578,347.7133579709453,198.66388304907537,2018-02-20 20:23:00.088330
0.1424959897994995,0.13127200305461884,0.5533919930458069,43.90032713548869,127.71936019584757,98.46937560359144,2018-02-20 20:23:01.196498
